 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sz002084,N∫£≈∏,2006-11-24,14.49,16.0,14.18,15.81,8.03,27288798.0,406196811.1,562836000.0,2791231215.84
sz002084,∫£≈∏Œ¿‘°,2006-11-27,15.55,17.18,15.4,16.54,15.81,14190659.0,233539821.1,588824000.0,2920111594.56
sz002084,∫£≈∏Œ¿‘°,2006-11-28,16.61,17.35,16.25,16.73,16.54,7648422.0,128661130.5,595588000.0,2953655802.72
sz002084,∫£≈∏Œ¿‘°,2006-11-29,16.4,17.54,16.39,17.18,16.73,4971109.0,84613681.0,611608000.0,3033102611.52
sz002084,∫£≈∏Œ¿‘°,2006-11-30,17.18,18.08,17.15,17.5,17.18,5121348.0,90349652.0,623000000.0,3089598120.0
sz002084,∫£≈∏Œ¿‘°,2006-12-01,17.35,17.95,17.0,17.78,17.5,4359376.0,75617281.7,632968000.0,3139031689.92
sz002084,∫£≈∏Œ¿‘°,2006-12-04,17.7,18.2,17.55,17.77,17.78,4142379.0,73884337.6,632612000.0,3137266205.28
sz002084,∫£≈∏Œ¿‘°,2006-12-05,17.81,18.49,17.65,17.82,17.77,3455585.0,62469512.3,634392000.0,3146093628.48
sz002084,∫£≈∏Œ¿‘°,2006-12-06,17.78,17.88,17.0,17.68,17.82,3731882.0,65542839.0,629408000.0,3121376843.52
sz002084,∫£≈∏Œ¿‘°,2006-12-07,17.82,18.7,17.7,17.98,17.68,3454534.0,63115268.2,640088000.0,3174341382.72
sz002084,∫£≈∏Œ¿‘°,2006-12-08,17.74,18.43,17.3,18.09,17.98,2342738.0,41909475.4,644004000.0,3193761713.76
sz002084,∫£≈∏Œ¿‘°,2006-12-11,18.0,19.9,17.85,19.87,18.09,4638362.0,90014271.8,707372000.0,3508017979.68
sz002084,∫£≈∏Œ¿‘°,2006-12-12,19.48,21.28,19.35,20.31,19.87,4461117.0,90489900.3,723036000.0,3585699303.84
sz002084,∫£≈∏Œ¿‘°,2006-12-13,20.05,21.5,19.6,21.5,20.31,3520568.0,72644861.2,765400000.0,3795791976.0
sz002084,∫£≈∏Œ¿‘°,2006-12-14,21.5,22.02,21.02,21.5,21.5,3399203.0,73209822.1,765400000.0,3795791976.0
sz002084,∫£≈∏Œ¿‘°,2006-12-15,21.5,22.49,21.2,22.0,21.5,2254051.0,49228177.6,783200000.0,3884066208.0
sz002084,∫£≈∏Œ¿‘°,2006-12-18,22.0,22.96,21.78,22.38,22.0,2286635.0,50973306.3,796728000.0,3951154624.32
sz002084,∫£≈∏Œ¿‘°,2006-12-19,22.31,22.86,21.75,21.81,22.38,3429434.0,76044283.6,776436000.0,3850521999.84
sz002084,∫£≈∏Œ¿‘°,2006-12-20,21.5,22.16,21.15,21.68,21.81,2246834.0,48670207.4,771808000.0,3827570699.52
sz002084,∫£≈∏Œ¿‘°,2006-12-21,21.8,22.45,21.31,21.35,21.68,2440459.0,53528641.6,760060000.0,3769309706.4
