 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sh603066,N“Ù∑…,2015-06-11,14.92,17.9,14.92,17.9,12.43,5700.0,101732.0,447500000.0,1790000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-12,19.69,19.69,19.69,19.69,17.9,2300.0,45287.0,492250000.0,1969000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-15,21.66,21.66,21.66,21.66,19.69,2700.0,58482.0,541500000.0,2166000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-16,23.83,23.83,23.83,23.83,21.66,7700.0,183491.0,595750000.0,2383000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-17,26.21,26.21,26.21,26.21,23.83,12300.0,322383.0,655250000.0,2621000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-18,28.83,28.83,28.83,28.83,26.21,6200.0,178746.0,720750000.0,2883000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-19,31.71,31.71,31.71,31.71,28.83,71400.0,2264094.0,792750000.0,3171000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-23,34.88,34.88,34.88,34.88,31.71,35199.0,1227741.0,872000000.0,3488000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-24,38.37,38.37,38.37,38.37,34.88,11400.0,437418.0,959250000.0,3837000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-25,42.21,42.21,42.21,42.21,38.37,36500.0,1540665.0,1055250000.0,4221000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-26,46.43,46.43,44.0,46.43,42.21,7612288.0,352025321.0,1160750000.0,4643000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-29,44.0,44.0,41.79,41.79,46.43,2648200.0,111752044.0,1044750000.0,4179000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-06-30,37.61,41.79,37.61,40.51,41.79,10781416.0,417938650.0,1012750000.0,4051000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-01,39.5,43.88,36.46,36.46,40.51,8744190.0,348839605.0,911500000.0,3646000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-02,33.58,35.81,32.81,32.81,36.46,4831408.0,161941537.0,820250000.0,3281000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-03,30.12,32.58,29.53,29.53,32.81,4416220.0,133968517.0,738250000.0,2953000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-06,32.48,32.48,26.58,26.77,29.53,6270480.0,188208028.0,669250000.0,2677000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-07,25.4,25.55,24.09,24.09,26.77,3098000.0,75622182.0,602250000.0,2409000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-08,21.68,21.68,21.68,21.68,24.09,794500.0,17224760.0,542000000.0,2168000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-09,19.88,23.85,19.88,23.85,21.68,3622578.0,81680130.0,596250000.0,2385000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-10,26.24,26.24,26.24,26.24,23.85,766700.0,20118208.0,656000000.0,2624000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-13,28.86,28.86,28.86,28.86,26.24,168000.0,4848480.0,721500000.0,2886000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-14,31.75,31.75,30.06,31.75,28.86,4192305.0,132783508.0,793750000.0,3175000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-15,32.0,33.2,28.58,28.58,31.75,7100894.0,217324157.0,714500000.0,2858000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-16,26.0,30.76,26.0,29.58,28.58,5035261.0,146024958.0,739500000.0,2958000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-17,29.26,32.54,29.26,31.95,29.58,6928604.0,214231811.0,798750000.0,3195000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-20,31.88,35.08,30.5,33.47,31.95,6864683.0,220844261.0,836750000.0,3347000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-21,32.3,34.36,31.7,33.49,33.47,4351490.0,145014683.0,837250000.0,3349000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-22,33.18,34.48,32.3,33.45,33.49,3678356.0,123077260.0,836250000.0,3345000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-23,33.61,36.8,32.8,36.8,33.45,4953562.0,174214226.0,920000000.0,3680000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-24,38.45,39.9,35.21,36.72,36.8,7603777.0,290420412.0,918000000.0,3672000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-27,34.8,37.45,33.05,33.05,36.72,5629171.0,199478042.0,826250000.0,3305000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-28,30.5,33.5,29.75,32.57,33.05,4944843.0,153772261.0,814250000.0,3257000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-29,33.18,35.83,31.01,35.83,32.57,4093395.0,136734898.0,895750000.0,3583000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-30,35.83,39.38,34.88,36.7,35.83,6117472.0,228751703.0,917500000.0,3670000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-07-31,35.1,40.37,35.1,40.37,36.7,10056471.0,391951199.0,1009250000.0,4037000000.0
sh603066,“Ù∑…¥¢¥Ê,2015-08-03,39.97,44.0,37.0,43.58,40.37,11541824.0,460325056.0,1089500000.0,4358000000.0
