Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sz000555,Ç­¿­µÓ,1994-04-08,6.55,7.0,6.098,6.197,3.0,9329100.0,61513000.0,111600000.0,461210560.0
sz000555,Ç­¿­µÓ,1994-04-11,6.05,6.2,5.7,5.7,6.2,1983700.0,11861000.0,102600000.0,424016160.0
sz000555,Ç­¿­µÓ,1994-04-12,5.6,6.15,5.5,5.9,5.7,3404900.0,19835000.0,106200000.0,438893920.0
sz000555,Ç­¿­µÓ,1994-04-13,6.05,6.3,5.9,5.9,5.9,4770300.0,29059000.0,106200000.0,438893920.0
sz000555,Ç­¿­µÓ,1994-04-14,5.8,5.95,5.7,5.7,5.9,2206200.0,12828000.0,102600000.0,424016160.0
sz000555,Ç­¿­µÓ,1994-04-15,5.65,6.2,5.5,6.15,5.7,4369900.0,25606000.0,110700000.0,457491120.0
sz000555,Ç­¿­µÓ,1994-04-18,6.1,6.1,5.75,5.8,6.15,3833500.0,22913000.0,104400000.0,431455040.0
sz000555,Ç­¿­µÓ,1994-04-19,5.65,5.85,5.35,5.4,5.8,2434900.0,13696000.0,97200000.0,401699520.0
sz000555,Ç­¿­µÓ,1994-04-20,5.3,5.5,4.9,5.0,5.4,4100900.0,21308000.0,90000000.0,371944000.0
sz000555,Ç­¿­µÓ,1994-04-21,5.1,5.6,5.05,5.45,5.0,5457700.0,29211000.0,98100000.0,405418960.0
sz000555,Ç­¿­µÓ,1994-04-22,5.45,5.55,5.05,5.15,5.45,3104700.0,16483000.0,92700000.0,383102320.0
sz000555,Ç­¿­µÓ,1994-04-25,5.05,5.25,5.0,5.2,5.15,864400.0,4425000.0,93600000.0,386821760.0
sz000555,Ç­¿­µÓ,1994-04-26,5.25,5.45,5.15,5.4,5.2,1802800.0,9569000.0,97200000.0,401699520.0
sz000555,Ç­¿­µÓ,1994-04-27,5.4,5.6,5.3,5.6,5.4,2931200.0,16067000.0,100800000.0,416577280.0
sz000555,Ç­¿­µÓ,1994-04-28,5.65,5.7,5.19,5.19,5.6,2913900.0,15871000.0,93420000.0,386077872.0
sz000555,Ç­¿­µÓ,1994-04-29,5.1,5.25,4.9,5.18,5.19,1656000.0,8384000.0,93240000.0,385333984.0
sz000555,Ç­¿­µÓ,1994-05-03,5.25,5.35,4.96,5.28,5.18,1488900.0,7630000.0,95040000.0,392772864.0
sz000555,Ç­¿­µÓ,1994-05-04,5.3,5.4,4.94,4.94,5.28,1624400.0,8517000.0,88920000.0,367480672.0
sz000555,Ç­¿­µÓ,1994-05-05,4.8,4.85,4.58,4.65,4.94,553800.0,2628000.0,83700000.0,345907920.0
sz000555,Ç­¿­µÓ,1994-05-06,4.65,4.8,4.5,4.6,4.65,749800.0,3461000.0,82800000.0,342188480.0
sz000555,Ç­¿­µÓ,1994-05-09,4.7,4.85,4.62,4.85,4.6,703900.0,3325000.0,87300000.0,360785680.0
sz000555,Ç­¿­µÓ,1994-05-10,4.95,5.35,4.7,5.35,4.85,2118100.0,10728000.0,96300000.0,397980080.0
sz000555,Ç­¿­µÓ,1994-05-11,5.48,5.82,5.1,5.23,5.35,5208100.0,29272000.0,94140000.0,389053424.0
sz000555,Ç­¿­µÓ,1994-05-12,5.46,5.46,4.9,4.95,5.23,2656500.0,13920000.0,89100000.0,368224560.0
sz000555,Ç­¿­µÓ,1994-05-13,4.9,5.45,4.9,5.4,4.95,4649800.0,23956000.0,97200000.0,401699520.0
sz000555,Ç­¿­µÓ,1994-05-16,5.65,5.65,5.3,5.41,5.4,2504200.0,13691000.0,97380000.0,402443408.0
sz000555,Ç­¿­µÓ,1994-05-17,5.3,5.4,5.1,5.15,5.41,1072000.0,5624000.0,92700000.0,383102320.0
sz000555,Ç­¿­µÓ,1994-05-18,5.15,5.18,5.01,5.07,5.15,527900.0,2695000.0,91260000.0,377151216.0
sz000555,Ç­¿­µÓ,1994-05-19,5.07,5.3,5.02,5.25,5.07,480000.0,2483000.0,94500000.0,390541200.0
sz000555,Ç­¿­µÓ,1994-05-20,5.3,5.3,5.1,5.1,5.25,342100.0,1784000.0,91800000.0,379382880.0
sz000555,Ç­¿­µÓ,1994-05-23,5.1,5.15,5.04,5.07,5.1,206800.0,1049000.0,91260000.0,377151216.0
sz000555,Ç­¿­µÓ,1994-05-24,5.07,5.15,5.05,5.11,5.07,170800.0,868000.0,91980000.0,380126768.0
