Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sz300481,N»Ý³É,2015-06-30,12.06,13.15,12.06,13.15,9.13,9900.0,129640.0,263000000.0,1052000000.0
sz300481,å§Ñô»Ý³É,2015-07-01,14.47,14.47,14.47,14.47,13.15,2300.0,33281.0,289400000.0,1157600000.0
sz300481,å§Ñô»Ý³É,2015-07-02,15.92,15.92,15.92,15.92,14.47,8200.0,130544.0,318400000.0,1273600000.0
sz300481,å§Ñô»Ý³É,2015-07-03,17.51,17.51,17.51,17.51,15.92,54700.0,957797.0,350200000.0,1400800000.0
sz300481,å§Ñô»Ý³É,2015-07-06,19.26,19.26,19.26,19.26,17.51,67280.0,1295812.8,385200000.0,1540800000.0
sz300481,å§Ñô»Ý³É,2015-07-07,21.19,21.19,20.68,21.19,19.26,5640329.0,119398563.9,423800000.0,1695200000.0
sz300481,å§Ñô»Ý³É,2015-07-08,19.07,23.31,19.07,22.51,21.19,13515948.0,282529539.8,450200000.0,1800800000.0
sz300481,å§Ñô»Ý³É,2015-07-09,21.39,24.76,21.39,24.76,22.51,3869999.0,91185618.8,495200000.0,1980800000.0
sz300481,å§Ñô»Ý³É,2015-07-10,27.24,27.24,27.24,27.24,24.76,159950.0,4357038.0,544800000.0,2179200000.0
sz300481,å§Ñô»Ý³É,2015-07-13,29.96,29.96,29.96,29.96,27.24,92788.0,2779928.5,599200000.0,2396800000.0
sz300481,å§Ñô»Ý³É,2015-07-14,32.96,32.96,32.96,32.96,29.96,924898.0,30484638.1,659200000.0,2636800000.0
sz300481,å§Ñô»Ý³É,2015-07-15,36.26,36.26,30.28,33.2,32.96,13567193.0,468851969.8,664000000.0,2656000000.0
sz300481,å§Ñô»Ý³É,2015-07-16,29.88,34.5,29.88,30.3,33.2,9096473.0,285237894.3,606000000.0,2424000000.0
sz300481,å§Ñô»Ý³É,2015-07-17,30.81,33.0,28.85,31.65,30.3,7908741.0,244498449.7,633000000.0,2532000000.0
sz300481,å§Ñô»Ý³É,2015-07-20,31.7,32.87,29.9,30.79,31.65,5806965.0,182711187.8,615800000.0,2463200000.0
sz300481,å§Ñô»Ý³É,2015-07-21,31.9,33.87,30.5,33.87,30.79,4762792.0,156751409.8,677400000.0,2709600000.0
sz300481,å§Ñô»Ý³É,2015-07-22,35.87,37.15,33.94,35.2,33.87,8486677.0,300269601.2,704000000.0,2816000000.0
