 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sz002832,N±»“Ù,2016-12-23,34.54,37.68,34.54,37.68,26.17,18108.0,680739.0,1004925600.0,4019325600.0
sz002832,±»“Ù¿’∑“,2016-12-26,41.45,41.45,41.45,41.45,37.68,15293.0,633894.0,1105471500.0,4421471500.0
sz002832,±»“Ù¿’∑“,2016-12-27,45.6,45.6,45.6,45.6,41.45,4533.0,206704.0,1216152000.0,4864152000.0
sz002832,±»“Ù¿’∑“,2016-12-28,50.16,50.16,50.16,50.16,45.6,17988.0,902278.0,1337767200.0,5350567200.0
sz002832,±»“Ù¿’∑“,2016-12-29,55.18,55.18,55.18,55.18,50.16,39571.0,2183527.0,1471650600.0,5886050600.0
sz002832,±»“Ù¿’∑“,2016-12-30,60.7,60.7,58.33,60.7,55.18,7159617.0,431864371.0,1618869000.0,6474869000.0
sz002832,±»“Ù¿’∑“,2017-01-03,60.08,66.7,60.0,64.32,60.7,14980705.0,945628237.0,1715414400.0,6861014400.0
sz002832,±»“Ù¿’∑“,2017-01-04,61.01,63.26,60.11,60.81,64.32,10752388.0,662504493.0,1621802700.0,6486602700.0
sz002832,±»“Ù¿’∑“,2017-01-05,60.22,60.58,57.48,57.66,60.81,8605560.0,506472187.0,1537792200.0,6150592200.0
sz002832,±»“Ù¿’∑“,2017-01-06,57.04,57.1,53.63,53.8,57.66,6642220.0,367178182.0,1434846000.0,5738846000.0
sz002832,±»“Ù¿’∑“,2017-01-09,53.35,56.35,53.0,54.88,53.8,5423531.0,297876122.0,1463649600.0,5854049600.0
sz002832,±»“Ù¿’∑“,2017-01-10,54.66,59.88,54.4,57.26,54.88,7530043.0,432760490.0,1527124200.0,6107924200.0
sz002832,±»“Ù¿’∑“,2017-01-11,57.1,57.87,55.16,55.42,57.26,4010795.0,224984973.0,1478051400.0,5911651400.0
sz002832,±»“Ù¿’∑“,2017-01-12,54.88,56.8,54.08,54.6,55.42,3818762.0,211497582.0,1456182000.0,5824182000.0
sz002832,±»“Ù¿’∑“,2017-01-13,54.48,54.87,49.14,51.8,54.6,4882600.0,253301331.0,1381506000.0,5525506000.0
sz002832,±»“Ù¿’∑“,2017-01-16,51.97,52.58,46.62,51.82,51.8,4353555.0,221208211.0,1382039400.0,5527639400.0
sz002832,±»“Ù¿’∑“,2017-01-17,51.0,54.86,50.2,53.39,51.82,4684251.0,246231523.0,1423911300.0,5695111300.0
sz002832,±»“Ù¿’∑“,2017-01-18,52.7,52.7,50.25,50.35,53.39,3083577.0,158751336.0,1342834500.0,5370834500.0
sz002832,±»“Ù¿’∑“,2017-01-19,49.58,51.39,48.56,49.3,50.35,2465660.0,122803869.0,1314831000.0,5258831000.0
sz002832,±»“Ù¿’∑“,2017-01-20,48.87,51.43,48.56,50.6,49.3,2732896.0,138419432.0,1349502000.0,5397502000.0
sz002832,±»“Ù¿’∑“,2017-01-23,50.48,52.48,50.18,51.48,50.6,3076550.0,158668853.0,1372971600.0,5491371600.0
sz002832,±»“Ù¿’∑“,2017-01-24,51.3,51.97,50.43,50.5,51.48,1817992.0,92979871.0,1346835000.0,5386835000.0
sz002832,±»“Ù¿’∑“,2017-01-25,50.3,52.25,50.01,51.87,50.5,2439176.0,126020279.0,1383372900.0,5532972900.0
sz002832,±»“Ù¿’∑“,2017-01-26,52.43,52.43,51.32,51.86,51.87,1660054.0,86028096.0,1383106200.0,5531906200.0
sz002832,±»“Ù¿’∑“,2017-02-03,51.85,52.8,51.15,52.13,51.86,1720389.0,89336023.0,1390307100.0,5560707100.0
sz002832,±»“Ù¿’∑“,2017-02-06,52.2,54.86,52.2,54.6,52.13,3249449.0,174696174.0,1456182000.0,5824182000.0
sz002832,±»“Ù¿’∑“,2017-02-07,54.03,54.49,53.13,53.65,54.6,2620470.0,140810141.0,1430845500.0,5722845500.0
sz002832,±»“Ù¿’∑“,2017-02-08,53.5,54.38,52.62,53.92,53.65,2250847.0,120648456.0,1438046400.0,5751646400.0
sz002832,±»“Ù¿’∑“,2017-02-09,53.78,54.57,53.6,53.61,53.92,2334529.0,126080987.0,1429778700.0,5718578700.0
sz002832,±»“Ù¿’∑“,2017-02-10,53.32,53.62,51.5,51.61,53.61,2780407.0,145584999.0,1376438700.0,5505238700.0
sz002832,±»“Ù¿’∑“,2017-02-13,51.38,53.23,51.13,52.73,51.61,2242488.0,117556072.0,1406309100.0,5624709100.0
sz002832,±»“Ù¿’∑“,2017-02-14,52.5,53.73,52.33,53.33,52.73,2507184.0,133514104.0,1422311100.0,5688711100.0
sz002832,±»“Ù¿’∑“,2017-02-15,53.25,55.3,52.9,53.05,53.33,4493311.0,243250239.0,1414843500.0,5658843500.0
sz002832,±»“Ù¿’∑“,2017-02-16,52.7,54.98,51.71,54.52,53.05,4708845.0,251751975.0,1454048400.0,5815648400.0
sz002832,±»“Ù¿’∑“,2017-02-17,54.14,55.78,53.72,53.98,54.52,4436592.0,242570319.0,1439646600.0,5758046600.0
sz002832,±»“Ù¿’∑“,2017-02-20,53.88,54.31,49.96,51.83,53.98,4402453.0,227200521.0,1382306100.0,5528706100.0
sz002832,±»“Ù¿’∑“,2017-02-21,51.69,52.35,51.1,52.0,51.83,2525267.0,131117791.0,1386840000.0,5546840000.0
sz002832,±»“Ù¿’∑“,2017-02-22,52.0,52.45,51.18,51.89,52.0,2290830.0,118823844.0,1383906300.0,5535106300.0
sz002832,±»“Ù¿’∑“,2017-02-23,51.66,54.17,51.6,54.03,51.89,4538801.0,241711986.0,1440980100.0,5763380100.0
sz002832,±»“Ù¿’∑“,2017-02-24,54.08,56.8,54.08,54.75,54.03,7011837.0,388046148.0,1460182500.0,5840182500.0
sz002832,±»“Ù¿’∑“,2017-02-27,54.29,57.12,54.14,55.44,54.75,5586624.0,311820686.0,1478584800.0,5913784800.0
sz002832,±»“Ù¿’∑“,2017-02-28,55.2,57.6,54.61,57.54,55.44,6015208.0,339308059.0,1534591800.0,6137791800.0
sz002832,±»“Ù¿’∑“,2017-03-01,57.43,57.94,56.22,57.52,57.54,5221847.0,298592335.0,1534058400.0,6135658400.0
sz002832,±»“Ù¿’∑“,2017-03-02,57.19,58.88,56.71,57.95,57.52,5320387.0,308074632.0,1545526500.0,6181526500.0
sz002832,±»“Ù¿’∑“,2017-03-03,57.41,58.3,55.81,56.55,57.95,3836916.0,218510950.0,1508188500.0,6032188500.0
sz002832,±»“Ù¿’∑“,2017-03-06,56.55,58.0,56.51,57.62,56.55,3048949.0,174682858.0,1536725400.0,6146325400.0
sz002832,±»“Ù¿’∑“,2017-03-07,57.64,58.83,57.05,58.58,57.62,4127363.0,239962394.0,1562328600.0,6248728600.0
sz002832,±»“Ù¿’∑“,2017-03-08,58.41,58.83,56.83,57.55,58.58,3600422.0,207447367.0,1534858500.0,6138858500.0
sz002832,±»“Ù¿’∑“,2017-03-09,57.16,57.3,56.0,56.7,57.55,3030002.0,171409583.0,1512189000.0,6048189000.0
