Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sz000761,±¾¸Ö°å²Ä,1998-01-15,6.8,7.28,6.41,7.13,5.4,74267500.0,507709349.7,770040000.0,8099680000.0
sz000761,±¾¸Ö°å²Ä,1998-01-16,7.04,7.04,6.48,6.53,7.13,19051400.0,128044516.6,705240000.0,4806080000.0
sz000761,±¾¸Ö°å²Ä,1998-01-19,6.43,6.67,6.15,6.18,6.53,9587200.0,60805148.7,667440000.0,4548480000.0
sz000761,±¾¸Ö°å²Ä,1998-01-20,6.18,6.44,6.12,6.37,6.18,5623100.0,35514339.1,687960000.0,4688320000.0
sz000761,±¾¸Ö°å²Ä,1998-01-21,6.38,6.43,6.16,6.37,6.37,4447000.0,27812027.5,687960000.0,4688320000.0
sz000761,±¾¸Ö°å²Ä,1998-01-22,6.36,6.36,6.12,6.15,6.37,5768300.0,35741405.4,664200000.0,4526400000.0
sz000761,±¾¸Ö°å²Ä,1998-01-23,6.15,6.3,6.13,6.15,6.15,4328100.0,26820224.4,664200000.0,4526400000.0
sz000761,±¾¸Ö°å²Ä,1998-02-09,6.36,6.4,6.15,6.18,6.15,4345500.0,27003938.6,667440000.0,4548480000.0
sz000761,±¾¸Ö°å²Ä,1998-02-10,6.2,6.2,6.05,6.07,6.18,3918000.0,23940981.6,655560000.0,4467520000.0
sz000761,±¾¸Ö°å²Ä,1998-02-11,6.06,6.28,6.03,6.18,6.07,2869000.0,17539374.9,667440000.0,4548480000.0
sz000761,±¾¸Ö°å²Ä,1998-02-12,6.19,6.26,6.05,6.08,6.18,2536300.0,15555364.0,656640000.0,4474880000.0
sz000761,±¾¸Ö°å²Ä,1998-02-13,6.08,6.12,5.99,6.02,6.08,3372500.0,20367216.2,650160000.0,4430720000.0
sz000761,±¾¸Ö°å²Ä,1998-02-16,6.09,6.1,5.93,5.97,6.02,2718400.0,16286000.0,644760000.0,4393920000.0
sz000761,±¾¸Ö°å²Ä,1998-02-17,5.95,6.05,5.92,5.97,5.97,1744300.0,10424995.0,644760000.0,4393920000.0
sz000761,±¾¸Ö°å²Ä,1998-02-18,6.0,6.04,5.93,5.96,5.97,1506200.0,8979963.4,643680000.0,4386560000.0
sz000761,±¾¸Ö°å²Ä,1998-02-19,5.97,5.99,5.83,5.92,5.96,1911300.0,11277132.6,639360000.0,4357120000.0
sz000761,±¾¸Ö°å²Ä,1998-02-20,5.92,5.97,5.8,5.88,5.92,1594300.0,9371904.5,635040000.0,4327680000.0
