Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sz000596,¹Å¾®¹±£Á,1996-09-27,20.8,23.8,20.09,23.0,8.48,12913200.0,274708856.9,414000000.0,4025000000.0
sz000596,¹Å¾®¹±£Á,1996-10-03,22.9,22.92,21.85,21.88,23.0,3291600.0,72923475.5,393840000.0,3829000000.0
sz000596,¹Å¾®¹±£Á,1996-10-04,21.5,22.29,21.0,21.46,21.88,1626600.0,34960258.6,386280000.0,3755500000.0
sz000596,¹Å¾®¹±£Á,1996-10-07,21.45,21.68,20.92,21.68,21.46,1780600.0,38097448.2,390240000.0,3794000000.0
sz000596,¹Å¾®¹±£Á,1996-10-08,21.57,21.85,21.3,21.7,21.68,990200.0,21300375.6,390600000.0,3797500000.0
sz000596,¹Å¾®¹±£Á,1996-10-09,21.61,21.93,21.02,21.1,21.7,1419700.0,30490830.6,379800000.0,3692500000.0
sz000596,¹Å¾®¹±£Á,1996-10-10,21.01,21.28,20.95,21.12,21.1,771500.0,16298166.8,380160000.0,3696000000.0
sz000596,¹Å¾®¹±£Á,1996-10-11,21.25,23.08,21.25,22.7,21.12,3301100.0,74979339.7,408600000.0,3972500000.0
sz000596,¹Å¾®¹±£Á,1996-10-14,22.81,23.5,22.3,22.45,22.7,1456400.0,33425901.0,404100000.0,3928750000.0
sz000596,¹Å¾®¹±£Á,1996-10-15,22.48,22.5,21.95,22.2,22.45,890700.0,19834368.3,399600000.0,3885000000.0
sz000596,¹Å¾®¹±£Á,1996-10-16,22.33,22.5,21.81,21.99,22.2,939400.0,20771119.2,395820000.0,3848250000.0
sz000596,¹Å¾®¹±£Á,1996-10-17,21.95,23.8,21.88,23.0,21.99,1622700.0,36703829.7,414000000.0,4025000000.0
sz000596,¹Å¾®¹±£Á,1996-10-18,23.15,23.5,21.3,21.5,23.0,1206400.0,26719183.9,387000000.0,3762500000.0
sz000596,¹Å¾®¹±£Á,1996-10-21,21.7,22.45,21.7,21.75,21.5,927200.0,20373175.1,391500000.0,3806250000.0
sz000596,¹Å¾®¹±£Á,1996-10-22,21.49,22.87,20.0,22.7,21.75,2833200.0,62093180.5,408600000.0,3972500000.0
sz000596,¹Å¾®¹±£Á,1996-10-23,23.0,26.3,22.8,26.1,22.7,5367100.0,132511503.2,469800000.0,4567500000.0
