Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sz002201,N¾Å¶¦,2007-12-26,30.0,33.81,30.0,33.8,10.19,12813632.0,403189810.3,540800000.0,2704000000.0
sz002201,¾Å¶¦ÐÂ²Ä,2007-12-27,32.47,34.98,32.08,33.26,33.8,7893858.0,266144968.9,532160000.0,2660800000.0
sz002201,¾Å¶¦ÐÂ²Ä,2007-12-28,32.35,32.85,31.48,31.87,33.26,3689539.0,117940992.2,509920000.0,2549600000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-02,31.94,32.69,30.51,32.11,31.87,2242941.0,70831339.5,513760000.0,2568800000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-03,31.89,33.8,31.5,32.86,32.11,3013571.0,99384391.5,525760000.0,2628800000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-04,32.9,33.5,32.51,33.2,32.86,1759598.0,57837427.3,531200000.0,2656000000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-07,32.6,32.8,31.7,32.1,33.2,1856786.0,59684145.8,513600000.0,2568000000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-08,32.01,33.85,32.01,33.7,32.1,3705448.0,122703230.7,539200000.0,2696000000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-09,34.1,36.36,34.05,35.35,33.7,4526063.0,159723253.8,565600000.0,2828000000.0
sz002201,¾Å¶¦ÐÂ²Ä,2008-01-10,35.01,35.59,34.2,34.8,35.35,2074304.0,71968848.4,556800000.0,2784000000.0
