Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh603681,NÓÀ¹Ú,2019-03-26,12.0,14.4,12.0,14.4,10.0,29618.0,426259.0,599729774.4,2398919097.6
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-03-27,15.84,15.84,15.84,15.84,14.4,1300.0,20592.0,659702751.84,2638811007.36
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-03-28,17.42,17.42,17.42,17.42,15.84,27249.0,474678.0,725506435.42,2902025741.68
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-03-29,19.16,19.16,19.16,19.16,17.42,53890.0,1032532.0,797973783.16,3191895132.64
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-01,21.08,21.08,21.08,21.08,19.16,97176.0,2048470.0,877937753.08,3511751012.32
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-02,23.19,23.19,23.19,23.19,21.08,118648.0,2751447.0,965814824.19,3863259296.76
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-03,25.51,25.51,25.51,25.51,23.19,148727.0,3794026.0,1062437954.51,4249751818.04
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-04,28.06,28.06,28.06,28.06,25.51,194285.0,5451637.0,1168640102.06,4674560408.24
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-08,30.87,30.87,30.87,30.87,28.06,205485.0,6343322.0,1285670703.87,5142682815.48
sh603681,ÓÀ¹ÚÐÂ²Ä,2019-04-09,33.96,33.96,32.02,32.89,30.87,27659894.0,912004163.0,1369799463.89,5479197855.56
