Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh600760,É½¶«ºÚ±ª,1996-10-11,27.5,27.79,25.8,26.0,13.38,7455400.0,200693000.0,455000000.0,1820000000.0
sh600760,É½¶«ºÚ±ª,1996-10-14,26.0,26.28,22.5,25.9,26.0,1737000.0,44401617.0,453250000.0,1813000000.0
sh600760,É½¶«ºÚ±ª,1996-10-15,25.8,26.3,25.51,25.98,25.9,539600.0,14038830.0,454650000.0,1818600000.0
sh600760,É½¶«ºÚ±ª,1996-10-16,26.3,28.48,26.2,28.48,25.98,1709900.0,46662207.0,498400000.0,1993600000.0
sh600760,É½¶«ºÚ±ª,1996-10-17,28.8,30.39,28.48,29.5,28.48,2657800.0,79173427.0,516250000.0,2065000000.0
sh600760,É½¶«ºÚ±ª,1996-10-18,29.5,29.59,27.76,28.0,29.5,1176900.0,33415600.0,490000000.0,1960000000.0
sh600760,É½¶«ºÚ±ª,1996-10-21,28.0,28.15,27.09,27.12,28.0,603100.0,16587306.0,474600000.0,1898400000.0
sh600760,É½¶«ºÚ±ª,1996-10-22,26.1,27.97,26.1,26.75,27.12,682800.0,18289056.0,468125000.0,1872500000.0
sh600760,É½¶«ºÚ±ª,1996-10-23,27.12,27.2,26.6,26.95,26.75,413100.0,11078917.0,471625000.0,1886500000.0
sh600760,É½¶«ºÚ±ª,1996-10-24,27.3,27.5,26.6,26.6,26.95,342400.0,9306868.0,465500000.0,1862000000.0
sh600760,É½¶«ºÚ±ª,1996-10-25,27.0,27.45,26.46,26.66,26.6,402200.0,10732684.0,466550000.0,1866200000.0
sh600760,É½¶«ºÚ±ª,1996-10-28,26.58,26.99,26.58,26.75,26.66,350400.0,9374390.0,468125000.0,1872500000.0
sh600760,É½¶«ºÚ±ª,1996-10-29,26.78,28.09,26.52,28.0,26.75,689100.0,18701328.0,490000000.0,1960000000.0
sh600760,É½¶«ºÚ±ª,1996-10-30,28.02,28.69,26.71,27.1,28.0,742200.0,20514959.0,474250000.0,1897000000.0
sh600760,É½¶«ºÚ±ª,1996-10-31,27.3,27.8,26.88,27.25,27.1,579400.0,15874861.0,476875000.0,1907500000.0
sh600760,É½¶«ºÚ±ª,1996-11-01,27.0,27.18,25.52,26.2,27.25,606200.0,15996346.0,458500000.0,1834000000.0
sh600760,É½¶«ºÚ±ª,1996-11-04,26.17,26.59,26.0,26.3,26.2,245800.0,6440946.0,460250000.0,1841000000.0
